MURRAY AND ROBERTS (HEAD OFFICE);0114561000;;





D B THERMAL (NIGEL);0117398000;denise.taylor@spx.com;





E L B EQUIPMENT LTD;0185961016;lancec@elbquip.co.za;





GIBBS PAINTING;0833338558;gibbspainting@telkomsa.net;





AD PAVING AND CONSTRUCTION;0824621283;;





D V PROJECT MANAGEMENT (PTY) LTD;0214488941;info@dvpm.co.za;





MBATSANA TRADING AND PROJECTS (PTY) LTD;0738388425;;





ALUDAR SAFETY;0129987869;kgaogelo@aludar.co.za;





SANDISWAKONKE BHEKI (PTY) LTD;0317047329;nonk.maduna@gmail.com;





AURECON (SA);0315755500;;





BLANK CANVAS INTERIOR;0828535299;;





CSS PROJECTS (PTY) LTD;0110539197;tshlombe@ymail.com;





BIZA IAFRICA CONSULTANTS;0393113582;;





V3 PLUMBING;0118864159;NIC@V3PLUMBING.CO.ZA;





SYNTHESIS PROJECTS-MIDRAND;0118053654;info@synthesisprojects.co.za;





SCRIBANTE CONCRETE (PTY) LTD;0414870118;;





CABEA CONSTRUCTION AND SERVICES CC;0730984492;;





PERFORMANCE PLANT HIRE;0113125069;midrand@pph.co.za;





CONCOR HOLDINGS (PTY) LTD;0114952100;;





MARLEO CONTRACTORS;0219792575;;





NZILANZILANA CONSTRUCTION;0737633376;;





MESH GEAR;0314686898;;





JC EARTH MOVING REPAIRS ROODEPOORT;0117634424;chrisvanl@telkomsa.net;





STEINMULLER ENGINEERING SERVICES (PTY) LTD;0112342114;;





ROBERTS CONSTRUCTION AND FABRICATING;0318264722;;





KWANDISA CONSTRUCTION;0114534123;federico@kwandisa.co.za;





LIVIERO GROUP (PTY) LTD;0114662644;info@liviero.com;





ZENDAI SOUTH AFRICA;0115791000;info@zendaisa.co.za;





RED HAT CONSTRUCTION CC;0419922672;;





LONI'S BUILDING CONSTRUCTION C;0458384621;;





EZWENNI ELETRIFICATION AND TRADING SERVICES CC;0333460161;info@ezwenielectrical.co.za;





TAU PELE CONSTRUCTION (PTY) LTD;0514360103;admin@taupele.co.za;





AURECON SOUTH-AFRICA (PTY) LTD (MMABATHO);0183864540;mahikeng@aurecongroup.com;





SKYJACKS (PTY) LTD;0113972730;skyjacks@icon.co.za;





BETHLEHEM STEENWERKE;0583032698;volman@homemail.co.za;





JOYFUL ATTEMPT CONSTRUCTION;0127718948;;





DONGO PROJECTS;0110429340;real.itsolutions22@gmail.com;





SAVUMA CONSTRUCTION;0586223058;savuma@gmail.com;





XICON HOLDINGS;0315691238;;





PHATSIMANG OUTSOURCING CONSULTING;0538744700;;





NAMPWAZI INVESTMENT CC;061252506;mnpaulus21@gmail.com;





STRIVING MIND TRADING;0118654131;;





CAVROL CONSTRUCTIONS;0837117821;;





WHISTLER ENT. BUILDING;0760776346;;





BATTERIES 4 U;0126538957;;





ELEMANT CIVILS (PTY) LTD;0738728407;thembadyarhiwe@gmail.com;





MAXID'S CONSTRUCTION;0734684323;;





MARANGE PLANT AND MINING;0538410456;info@marange.co.za;





EMTONJENI FINANCIAL SERVICES;0436421087;;





GOLDBERG PERSONNEL;0314670701;;





MAC EDSON COOLING AND HEATING;065240877;macedson@iway.na;





THE LOWER LIGHT CONSTRUCTION;0114528785;richgain@mweb.co.za;





KINSEY BUILDERS;0213743190;;





BUILDERS HIRE CC;0721033559;buildershire@gmail.com;





KOKOBELO CONSTRUCTION;0117204056;;





BISHI AND KGAU CONSTRUCTION STATIONERY AND CLEANING SERVICES;0119304970;;





DUYAZA CONSTRUCTION CC;0318360001;info@duyaza.com;





RAMAX;0717843165;remembermatonhore@gmail.com;





MABOZO TRADING CC;0733624240;;





ACOTHERM CONSTRUCTING;0115160055;;





RM BALOYI CONSTRUCTION;0824065879;;





INDWE RISK SERVICES (TYGER VALLEY);0219745200;;





S F S ENGINEERING;0573982004;sfsengin@telkomsa.net;





BERMAN BROS CONSTRUCTION CC;0214330798;;





MABUSE BUILDING CONSTRUCTION;0127701277;;





ZAKARIYAA SECURITY SERVICES;0538714809;;





U G U ENGINEERING SOLUTIONS CC;0216715818;;





MRTARPAVE;0710084981;mrtarpave@gmail.com;





NOR;0113076992;jannorbrealestate@gmail.com;





PHILCOL ROOFING AND WATERPROOFING CONSULTANTS AND CONTRACTORS (EDMS) BPK;0833833627;pbrassel@mweb.co.za;





MUHLEHLE PROJECTS;0765017591;;





KYBP DEVELOPMENT SERVICES;0761361665;kybp@gmail.co.za;





SIYAYA CONSTRUCTION;0792301340;bennettocktober123@gmail.com;





MELTON ADHESIVES;0315005575;info@melton.co.za;





CTS PROJECTS;0119581187;liezl@cts-group.co.za;





CELIK ENGINEERING MEYERTON;0163620136;info@celikpipeengineering.co.za;





CLYPAC TRADING;0164551328;olivier@clypac.co.za;





JNA PROJECTS;0219821355;;





E L B EQUIPMENT LTD;0185961016;lancec@elbquip.co.za;





MAKHUBU CIVILS CC;0312019990;makhubucivil1@telkomsa.net;





A F GENERAL CONSTRUCTION (PTY) LTD;0419911540;afgconst@mweb.co.za;





TSHWARISHARO SECHABA PROJECTS AND CONSTRUCTION;0152961502;;





KINGSBOURNE (PTY) LTD;0118861867;contact@kingsbourne.co.za;





MINGEM CONSTRUCTION;0833660022;mingemconstruction@yahoo.com;





NDLOVUZONKE PROPERTY INDUSTRY (PTY) LTD;0836721014;;





INTUTHANE TRADING BUILDING AND CIVILS;0318264671;;





RENOVATORS;0117945184;;





BOS AND PUNT (CAPE) (PTY) LTD;0217120266;;





VAN STRATEN ASSOCIATES CONSULTING ENGINEERS CC;0119073216;;





TSHEGO ARCHITECTURAL AND RECONSTRUCTION PROJECTS (PTY) LTD;0847179058;mahloerens@gmail.com;





GDA CONSTRUCTION AND PROJECTS;0216947239;info@gdaconstruction.co.za;





CFD CONSTRUCTION AND HANDYMAN SERVICES;0110361882;handmancontuction@gmail.com;





ASAKHAZIMULA TRADING;0726147002;;





DYNAMAN PROJECTS (PTY)LTD;0719502159;dynamanprojects@gmail.com;





CREATIVE TIMBERWORX;0723681330;info@creativetimberworx.co.za;





THOMSON AND VAN ECK (PTY) LTD;0117894320;mail@tv.erand.co.za;





ETHEKWINI AFRICA PROJECTS CC;0315633455;greshen@firstedge.co.za;





HMC PLUMBERS;0113911904;;





REMA ENGINEERING AND INDUSTRIAL SOLUTIONS;0712833324;;





D G CONSTRUCTION;0169311110;;





TSWELA CONSTRUCTION;0538742473;;





CRANE CONSTRUCTION CONSULTANTS;0117838220;;





T M M BUILDING AND CONSTRUCTION;0724636301;;





FUTHI CIVILS;0795035166;;





BAJUMO PROJECTS (PTY) LTD;0118593006;keletso@gmail.co.za;





KIVU CIVILS;0313015998;mastaville@gmail.com;





MIKE'S CONSTRUCTION;0724713936;;





SHACON CONSTRUCTION (PTY) LTD;0217038251;smahomed@ymail.com;





SP BUILDING AND CIVIL CONSTRUCTION;0784033859;;





PIKE;0128044429;;





NGOBENI J PROJECTS;0113625962;;





HC PROJECTS CC;0118223868;info@hcprojects.co.za;





KAAPZIGHT CONSTRUCTION AND CLEANING (PTY) LTD;0218833616;kaapzight@telkomsa.net;





SIBISI BUILDERS AND CARPENTERS;0113339426;;





PRINCE ASORO GENERAL CONSTRUCTION CC;0114930737;princeasoro@gmail.com;





M A TAMELA;0218282804;moonlightelectricalservice@webmail.co.za;





SIMPLY THE BEST CONSTRUCTION;0836401958;;





MOHULO CONSTRUCTION AND PROJECTS;0118558563;mohulo@gmail.com;





TUCANA KONSTRUKSIE;0139322732;pdup@tucana.co.za;





TUCANA KONSTRUKSIE B K;0139320083;pdup@tucana.co.za;





WARCON PROJECTS;0824424260;;





PF PROJECTS;0218544649;Francois@pfprojects.biz;





ROUGIER SWAITEK AND ASSOCIATES;0312664800;contact@walkersmith.co.za;





PERIA STEEL CONSTRUCTION;0877549991;;





MSHENGU BUILDING CONTRACTORS;0217854543;;





MUSAVENI ELECTRICAL;0837238894;musaveni.elec@live.com;





PRO AND BEN CONSTRUCTION;0820845901;pmmkhonto@gmail.com;





B C ENGINEERING SUPPLIES;0118925586;bceng@netonline.co.za;





A D PLAVEISEL;0123310447;;





SCHOEMAN;0219753015;;





ALPHA POOLS;0219141402;;





PRISM ARCHITECTS (PTY) LTD;0152964570;info@prism-arch.co.za;





HADTIIT;0711005658;sean@hadtiit.co.za;





M C CONSTRUCTION;061309545;mcconstruction.ren@gmail.com;





KC PLANT HIRE;0117084848;hammonk@telkomsa.net;





POWER CONSTRUCTION;0126218000;general@powergrp.co.za;





MURANDU BUILDING SOLUTIONS (JHB);0826880976;enquiries@murandu.co.za;





STREETSAFE (PTY) LTD;0123482607;info@streetsafe.co.za;





ROBERTSON AND POOLE CONSTRUCTION;0339400046;alison@rpcon.co.za;





THULS CONSTRUCTION;0817661113;;





TOP DOG CONSTRUCTION;0396821061;admin@topdogconstruction.co.za;





ALL 4 ALL BUILDING CONSTRUCTION;0113391206;info@all4all.co.za;





DURA-TECH SERVICES;0413672735;;





ARJ CONSTRUCTION;0829081255;;





TERBLANCHE;0415835730;;





MOLADI ? CONSTRUCTION TECHNOLOGY;0846574028;;





MBALATI AND MAHLANGU CONSTRUCTION CC;0728346471;;





BAY BREEZE CONSTRUCTION;0446953142;projects@baybreeze232.co.za;





EMUS CONSTRUCTION;0413661329;;





FLUOR SA (PTY) LIMITED;0115196000;info@fluor.com;





HOWES CHRIS CONSTRUCTION CC;0413652711;chris@chrishowes.co.za;





NATIONAL MAINTENANCE AND CONSTRUCTION;0767223252;;





KWANDISA CONSTRUCTION;0114534123;federico@kwandisa.co.za;





LIVIERO GROUP (PTY) LTD;0114662644;info@liviero.com;





ZENDAI SOUTH AFRICA;0115791000;info@zendaisa.co.za;





PICM;0116921656;;





METAKO PROJEX;0113125120;info@metako.co.za;





SEBEVA TRADING CC;0823317194;;





R AND A RENOVATIONS;0820657360;activewalling@telkomsa.net;





SPHANDILE TRADING ENTERPRISE CC;0119073554;;





EDEN BUILD-BUILDERS;0119696008;andrew@edenconcrete.co.za;





DECOL CONSTRUCTION;0119494044;info@decolgroup.co.za;





FORCA CONSTRUCTION;067222640;accounts@forca.com.na;





OJ CONSTRUCTION;061246021;;





STEFANUTTI STOCKS CONSTRUCTION (NAMIBIA) (PTY) LTD;061244837;;





GM ENGINEERING AND CONSTRUCTION (PTY) LTD;061305367;info@gmconstruction.com.na;





RIAAN POTGIETER SWEISWERKE AND STAALKONSTRUKSIES;062565118;rpsweis@iway.na;





XUNGILENI CONSTRUCTION CC;061271465;xeconstruction@gmail.com;





NEXUS GROUP;067313770;nexusbc@mweb.com.na;





CHRIS AND OSHO CONTRUCTION CC;065241831;iitope@afol.com.na;





DANY CONSTRUCTION CC;064205964;danver@mweb.com.na;





HK TRANSKUNENE CONSULTING SERVICES AND ASSOCIATES;061220640;;





PARALO CONTRUCTION AND RENOVATIONS;065232002;nepolow@yahoo.co.uk;





SHOTCRETE NAMIBIA;0811292328;;





OTJOMUISE GROUP;065231877;;





PERIA STEEL CONSTRUCTION;0877549991;;





MSHENGU BUILDING CONTRACTORS;0217854543;;





MUSAVENI ELECTRICAL;0837238894;musaveni.elec@live.com;





PRO AND BEN CONSTRUCTION;0820845901;pmmkhonto@gmail.com;





B C ENGINEERING SUPPLIES;0118925586;bceng@netonline.co.za;





BANTSI CONSTRUCTION AND PROJECTS;0537122832;;





ROUGIER SWAITEK AND ASS;0317645515;contact@walkersmith.co.za;





ALOMNA CONSTRUCTION AND PLANT HIRE;0437450621;alomnaconstructionplanthire@yahoo.com;





GREAT NORTH STRUCTURES;0844000593;;





BHEKI MBEKO BUSINESS ENTERPRISE CC;0317010791;bekimbeko@gmail.com;





BISHI AND KGAU CONSTRUCTION STATIONERY AND CLEANING SERVICES;0119304970;;





DUYAZA CONSTRUCTION CC;0318360001;info@duyaza.com;





SUBTECH;0215064940;;





GUYU CIVILS AND GENERAL SERVICES;0158122531;guyucivil@gmail.com;





BRYCE HUBBARD AND GANN INC;0117891062;bhg@mweb.co.za;





BALGROSITSE GROUP;0183810342;info@balegorositse.co.za;





BRINK AND HEATH CIVILS CC;0278311603;;





JD CONSTRUCTION AND CIVIL ENGINEERING;0314020507;arniks.gokul155@gmail.com;





NEXUS PROJECTS;0115042860;;





MATOME P CONSTRUCTION AND PROJECTS;0818421726;info@matome.co.za;





SKYJACKS (PTY) LTD;0113972730;skyjacks@icon.co.za;





BETHLEHEM STEENWERKE;0583032698;volman@homemail.co.za;





MYABA ASSOCIATES AND ARCHITECTS;0358700605;pmyaba@gmail.com;





NEW AGE MARKETING;0113949433;info@newagemarketing.co.za;





WACO AFRICA (PTY) LTD;0119166300;;





OTIA SECURITY SERVICES;0475312998;otiam.mthatha@gmail.com;





SINGH'S HARDWARE AND ELECTRICAL SUPPLIES;0325514201;info@singhhardware.co.za;





AFRICAN TWO CIVIL AND BUILDING;0312091459;xolaniplukele@yahoo.co.uk;





MANDLA MLANGENI QUANTITY SURVEYORS CC;0117821330;Lebo@mmqs.co.za;





KAMAWEWE DEVELOPMENT CONSULTANTS;0393156284;info@kdce.co.za;





DRIFT LAEZONIA A DIVISION OF DRIFT SUPERSAND (PTY) LTD;0126690560;;





MALUTI MOBILE CRUSHERS CC;0726414448;malutiplanthire@telkomsa.net;





STRATA CIVILS (PTY) LTD;0219050326;;





MAY HOUSEMAN AND ASSOCIATES;0315727412;;





BANTAN TAR AND CIVIL SOLUTIONS;0110796623;tarpro@webmail.co.za;





MANYONI ENGINEERING;0115042769;;





TM TAR SURFACES AND PAVING;0787351055;timadawo17@gmail.com;





URBAN STRUCTURE;0612697707;info@urbanstructure.co.za;





MATAKANYE GENERAL CONSTRUCTION;0152961314;info@mmgc.co.za;





EKURHULENI WEST TVET COLLEGE H/O;0118766958;maandam@ewc.edu.za;





EKURHULENI WEST COLLEGE;0113231601;info@ewc.edu.za;





ATLAS COPCO INDUSTRIAL (SA) (PTY) LTD;0215522073;air.compressors@za.atlascopco.com;





ATLAS COPCO (SA) (PTY) LTD;0118219800;air.compressors@za.atlascopco.com;





ATLAS COPCO SA (PTY) LTD;0118219000;air.compressors@za.atlascopco.com;





AZTEC ROAD (PTY) LTD;0113971084;mashudu@aztecroad.co.za;





H H STEEL;0218524770;nickmcfall@mweb.co.za;





ADAMS ELECTRICAL;0214474594;adamselectrical@vodamail.co.za;





AVENG;0102051001;info@aveng.co.za;





RUBBER PRODUCTS & MOULDINGS (PTY) LTD;0215932110;sales03@rpm.co.za;





FULL SPECTRUM MOBILITY;0861773322;sales@fullspectrum.co.za;





JAYILE CIVILS;0392510119;jayile@telkomsa.net;





COROBRIK;0514324791;bloemfontein@corobrik.co.za;





MULTI-FIX (PTY) LTD;0215520383;;





MULTIFIX;0215919129;;





QUALITY PRECISION SERVICES;0160010571;;





AGRICULTURE (KROONSTAD);0562127296;;





AGRICULTURE (PARYS);0568171095;disebo@fs.agric.za;





AGRICULTURE (FAURESMITH);0517230182;mbewuz@fs.agric.za;





AGRICULTURE (PHUTHADITJHABA);0587141446;;





AGRICULTURE (BLOEMFONTEIN);0515061400;mbewuz@fs.agric.za;





URBAN LANDSCAPE SOLUTIONS;0215517010;uls@telkomsa.net;





THIRD CONSTRUCTION;0314658305;thirdcon@compudoc.co.za;





UKHASI CONSTRUCTION & DEVELOPMENT;0312072695;info@ukhasi.co.za;





EASTVAAL MOTORS (PTY) LTD;0132478860;info@eastvaalmotors.co.za;





EASTVAAL MOTORS MIDDELBURG;0136561511;charlie@eastvaalmotors.co.za;





EASTVAAL TRACTORS;0132435419;;





ISUZU (STANDERTON);0177121222;;





NISSAN (BETHAL);0176471098;;





RENAULT (MIDDELBURG);0132824681;;





NJR STEEL (PIETERMARITZBURG);0339401096;migravett@njrsteel.co.za;





ROOF SURGEON;0118683243;roofsurgeon@iburst.co.za;





HIRE ALL;0219826146;lschwartz@bspower.co.za;





TOTAL FORKLIFT SOLUTIONS (PTY) LTD;0861111868;sales@forkliftsolutions.co.za;





N C S RESINS (PTY) LTD;0317130600;debbyb@ncsresins.com;





T A NKELE & SONS;0475310731;t.n.nkele@mweb.co.za;





K P G CONSTRUCTION;0116083857;info@kpg-construction.com;





THEKWENI REINFORCING;0315071455;;





JONES STEPHEN CC;0217613928;stejones@cybertrade.co.za;





MINOPEX MINERALS;0113047500;raf.abela@minopex.co.za;





MINERALS OPERATIONS EXECUTIVE (PTY) LTD (MINOPEX);0117857000;raf.abela@minopex.co.za;





JOHNSON TAYLOR FORKLIFTS (PTY) LTD;0317003004;info@johnsontf.co.za;





LIMPOPO PUBLIC WORKS ROADS & INFRASTRUCTURE (CAPRICORN);0152875600;manamelamkm@dpw.limpopo.gov.za;





LIMPOPO PUBLIC WORKS ROADS & INFRASTRUCTURE (MOPANI);0158121972;manamelamkm@dpw.limpopo.gov.za;





LIMPOPO PUBLIC WORKS ROADS & INFRASTRUCTURE (VHEMBE DISTRICT OFFICE);0159633792;manamelamkm@dpw.limpopo.gov.za;





LIMPOPO PUBLIC WORKS ROADS & INFRASTRUCTURE (WATERBERG DISTRICT OFFICE);0147183000;manamelamkm@dpw.limpopo.gov.za;





LIMPOPO PUBLIC WORKS ROADS & INFRASTRUCTURE (SEKHUKHUNE DISTRICT OFFICE);0156328300;manamelamkm@dpw.limpopo.gov.za;





LIMPOPO PUBLIC WORKS ROADS & INFRASTRUCTURE (POLOKWANE);0152847000;manamelamkm@dpw.limpopo.gov.za;





B M POWER;0113144844;;





BM POWER;0215112346;;





ABLE PLUMBERS;0215105841;ableplumbers@telkomsa.net;





KLIPKOR BOUMATERIALE;0169861441;klipkor@absamail.co.za;





Hire It;0219493570;;





HIRE IT;0216968396;;





E T C TRAINING CENTRE;0414561616;marketing@etc.org.za;





HEADS TRACTOR (EDMS) BPK;0123798881;info@headstractor.co.za;





PRO-MOTOR REWINDERS;0333872122;promotor@sai.co.za;





TOYOTA AGENTE;0125460545;;





WINDOWSILL SMART (PTY) LTD T/A SMART CRETE;0126667311;;





WENBRO HIRE;0413653306;pesales@wenbrohire.co.za;





BAY JAY CONSTRUCTION;0227722286;bayjay@telkomsa.net;





EHRENBERG SA CC;0114936280;lkerr@ehrenberg.co.za;





PINE TIMBER BOARD EXPRESS;0315793401;info@pinetimbers.co.za;





OUTDOOR MACHINE SHOP;0475311429;;





DES PLUMBERS CC;0117636547;accounts@desplumbers.co.za;





WANSLEY QUARRIES;0437307162;accounts@wansley.co.za;





FENCECRAFT;0317015161;admin@fencecraft.co.za;





CENTRAL BUILD IT;0114523837;admin@centralbuilding.co.za;bedford@centralbuilding.co.za;





GOSAIR FILTER SYSTEMS (PTY) LTD;0118226709;sales@gosair.co.za;





ATLAS STEEL BUILDINGS CC;0224332332;eric@atlasstaal.co.za;





PATT PROJECTS;0128110125;mail@pattprojects.co.za;





GEMINI-AIR CC;0123272910;neil@geminiair.co.za;





BELL EQUIPMENT SOUTHERN AFRICA;0185962855;info@bellchemicals.co.za;





HIRE ALL (PTY) LTD;0860100968;craig@hireall.co.za;





M L R ELECTRICAL BK;0215771119;mlrelec@netactive.co.za;





SVM PLANTHIRE;0123331495;paul@svmplanthire.co.za;





FORCE 8 CC;0215351117;;





STONEY'S WHEEL & TYRE;0510110783;frikkie@stoneyswt.co.za;





BON ACCORD ASPHALT & PAVING CC;0824159107;jenetheyneke@telkomsa.net;





POWERDEK CC;0123351853;sales@powerdek.co.za;





PROTEA SPORTS COURTS SA;0861115324;exec@wpcourts.co.za;





RAPID AIRTOOL REPAIRS;0319148100;sales@rapidairtools.co.za;





C F C SCAFFOLDING AND FORMWORK;0215351124;cfcph@mweb.co.za;





DA VINCIS PLUMBERS;0845173601;eugene@dvplum.co.za;





FIBRELINE POOLS CC;0219811147;fibreline@worldonline.co.za;





GRACE ROOFING;0333302658;sales@graceroofing.co.za;





A L PLANT HIRE;0430500954;liezle@alplanthire.co.za;





UPRIGHT SECURITY;0414510667;natasha@uprightsecurity.co.za;





S M S STEEL;0118132300;elmarie@smssteel.co.za;





ANDERSON VOGT AND PARTNERS;0114522838;avpedv@iafrica.com;





DUANE ELECTRICAL & PLUMBING;0510110150;duane.electrical@gmail.com;





A J JOINERS & SHOPFITTERS;0217611136;;





VAN LECT ELECTRICAL SYSTEMS CC;0114961475;;





OFFICE FURNITURE DIRECT;0118272625;info@ofd.co.za;





AGRICULTURE (BOTHAVILLE);0565152398;mbewuz@fs.agric.za;





PRIDE ASPHALT CC;0829208969;pride@yebo.co.za;





PRIDE ASPHALT;0217057026;pride@yebo.co.za;





DE WIT MOTORBELANGE (PTY) LTD;0178115225;marketing@dewit.co.za;





OILCO ENGINEERING (EP) (PTY) LTD;0414532373;oilco@mweb.co.za;





WESTVILLE ROOFING & HOME MAINTENANCE;0837855469;westvilleroofing@telkomsa.net;





USHAKA ROYAL T/A MEGA BOARDS AND HARDWARE;0314650239;yusuf@megaboards.co.za;





A-V PLUMBERS, MAINTENANCE AND CONSTRUCTIONS;0789677215;aprilvusiplumbing@gmail.com;





A-V PLUMBERS, MAINTENANCE & CONSTRUCTIONS;0726741866;aprilvusiplumbing@gmail.com;





TRG ELECTRICAL CC;0119073321;antontrg@telkomsa.net;





EVENSUNS OFFICE INTERIORS CC;0118351115;admin@evensuns.co.za;





FRANKI GEOTECHNICAL (PTY) LTD;0115312700;;





WEST COAST PLANT HIRE 3 (VREDENDAL);0272131988;vredendalplanthire@vodamail.co.za;





RENTTECH (SOUTH AFRICA);0414844624;pe@renttechsa.co.za;





RENTTECH;0414531090;;





CAPE GATE (PTY) LTD;0114838500;victorj@capegate.co.za;





FLOWCRETE;0314631045;office@flowcrete.co.za;





CLEANCUT QUALITY GARDENS;0215577611;andy@cleancut.co.za;





ALGOA STEEL;0413721098;info@algoasteel.co.za;





B & V CONTRACTORS;0443825567;mwb.vcon@mweb.co.za;





AES CONSULTING;0152913305;admin@aesconsulting.co.za;





POOL MANAGEMENT SERVICES;0114755964;pmservices@telkomsa.net;





AQUALITY PLUMBERS;0114767435;finehome@iafrica.com;





MIDAS TOUCH TRADING;0312022157;cyril@jervalconstruction.co.za;





SCHIPPER STEEL (PTY) LTD;0215110280;schipper@mindspring.co.za;





S A M W U;0476310876;milton.myolwa@samwu.org.za;





S A MUNICIPAL WORKERS UNION;0741503149;milton.myolwa@samwu.org.za;





CITY HIRE SERVICE CC;0114340224;;





PIONEER MECHANICAL CONTRACTORS CC;0215571051;info@pmech.co.za;





ROBBI THATCH;0219754066;juandre@robbithatch.co.za;





H2O PLUMBERS;0726514447;h20plumbers@live.com;





PRINRO;0227151426;prinro@intekom.co.za;





BVI CONSULTING ENGINEERS;0215277000;cpt@bviwc.co.za;





HITACHI CONSTRUCTION MACHINERY;0219487133;christop@hcmsa.co.za;





WM DAU CIVILS;0217901078;wmdau@iafrica.com;





SAFREIGHT LOGISTICS (PTY) LTD;0861723564;info@saflog.co.za;





ABECO TANKS CC;0116167999;abeco@icon.co.za;





RANGERS PLANT HIRE;0419924239;rcb1@telkomsa.net;





DE BEERS GROUP OF COMPANIES;0113747000;info@debeersgroup.com;





WEISS VOLKSWAGEN (DURBAN)) LTD;0313091212;searle@um.co.za;





BALLITO VOLKSWAGEN;0310034000;searle@um.co.za;





C S E EQUIPMENT;0317053391;info@cse.co.za;





LAY-A-LAWN CC;0219034025;layalawn@3i.co.za;





H H O AFRICA;0214252870;enquire@hho.co.za;





LUYANDA MPAHLWA DESIGNS SPACE AFRICA;0214190601;zinkita@designspaceafrica.com;





INDIBATU CONSTRUCTION;0218392444;info@indibatuconstruction.co.za;





J L M A ENGINEERING CC;0448780389;info@jlma.co.za;





SATHIRE;0219721947;charmaine@satcape.co.za;





PARKER AND KHAN INC;0216964140;roeshda@paklaw.co.za;





ESKOM;0860037566;western@eskom.co.za;





EXPRESS BUILDING MATERIALS;0116736364;;





AGRICULTURE (PHUTHADITJHABA);0587141446;;





CONSUMABLE CONSTRUCTION SOLUTIONS CC;0215913688;tina@yourdoor.co.za;





DEMOCRATIC UNION OF SECURITY WORKERS;0214236976;dekedap@gmail.com;





NEWCASTLE TOOL HIRE;0343264226;a.r.s@telkomsa.net;





SUTHERLAND VERBRUIKERS (CO-OP) LTD;0235711063;svk@roggeveld.co.za;





